satellite_id,OBJECT_NAME,OWNER,OBJECT_TYPE,ALTITUDE_MEAN_KM,INCLINATION,ORBIT_CLASS,collision_score,pc_annual,pc_annual_pct,n_events_total,n_high_risk,n_medium_risk,n_low_risk,n_emergency,avg_miss_distance_m,min_miss_distance_m,max_pc_event,max_pc_event_pct,events_per_month_estimated,data_quality,data_source,extrapolated,data_period_days,imputation_confidence,n_peers_used
59874,STARLINK-31933,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59875,STARLINK-31936,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59876,STARLINK-31935,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59877,STARLINK-31934,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59878,STARLINK-31943,US,PAYLOAD,483.5,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59879,STARLINK-31926,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59880,STARLINK-31919,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59881,PREFIRE-2,US,PAYLOAD,510.5,97.44,LEO,80.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_14,False,0,MEDIUM,14.0
59885,STARLINK-31974,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59886,STARLINK-31975,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59887,STARLINK-31976,US,PAYLOAD,483.5,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59888,STARLINK-31965,US,PAYLOAD,483.0,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59889,STARLINK-31969,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59890,STARLINK-31951,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59891,STARLINK-31949,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59892,STARLINK-31977,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59893,STARLINK-31963,US,PAYLOAD,482.5,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59894,STARLINK-31961,US,PAYLOAD,483.0,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59895,STARLINK-31964,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59896,STARLINK-31905,US,PAYLOAD,483.5,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59897,STARLINK-31928,US,PAYLOAD,483.5,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59898,STARLINK-31953,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59899,STARLINK-31942,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59900,STARLINK-31676,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59901,STARLINK-31908,US,PAYLOAD,483.5,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59902,STARLINK-31914,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59903,STARLINK-31850,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59904,STARLINK-31924,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59905,STARLINK-31898,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59906,STARLINK-31861,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59907,STARLINK-31920,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59908,EARTHCARE,ESA,PAYLOAD,396.0,97.03,LEO,86.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
59909,TIANQI-25,PRC,PAYLOAD,897.0,44.98,LEO,66.3,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59910,TIANQI-26,PRC,PAYLOAD,897.0,44.97,LEO,66.3,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59911,TIANQI-27,PRC,PAYLOAD,897.5,44.98,LEO,66.3,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59912,TIANQI-28,PRC,PAYLOAD,897.5,44.98,LEO,66.3,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59917,OBJECT A,PRC,PAYLOAD,521.5,97.6,LEO,84.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_15,False,0,MEDIUM,15.0
59918,OBJECT B,PRC,PAYLOAD,521.5,97.6,LEO,84.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_15,False,0,MEDIUM,15.0
59919,OBJECT C,PRC,PAYLOAD,514.5,97.59,LEO,80.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_14,False,0,MEDIUM,14.0
59920,OBJECT D,PRC,PAYLOAD,509.5,97.6,LEO,80.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_14,False,0,MEDIUM,14.0
59921,OBJECT E,PRC,PAYLOAD,515.0,97.59,LEO,80.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_14,False,0,MEDIUM,14.0
59922,STARLINK-31872,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59923,STARLINK-31972,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59924,STARLINK-31958,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59925,STARLINK-31959,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59926,STARLINK-31957,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59927,STARLINK-31968,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59928,STARLINK-31970,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59929,STARLINK-31932,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59930,STARLINK-31956,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59931,STARLINK-31960,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59932,STARLINK-31432,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59933,STARLINK-31853,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59934,STARLINK-31971,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59935,STARLINK-31301,US,PAYLOAD,281.5,43.01,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
59936,STARLINK-31962,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59937,STARLINK-31879,US,PAYLOAD,483.0,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59938,STARLINK-31876,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59939,STARLINK-31955,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59940,STARLINK-31946,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59941,STARLINK-31948,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59942,STARLINK-31900,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59943,STARLINK-31973,US,PAYLOAD,483.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59944,STARLINK-31966,US,PAYLOAD,483.5,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59945,STARLINK-11145 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59946,STARLINK-11121 [DTC],US,PAYLOAD,173.5,53.14,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
59947,STARLINK-11113 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59948,STARLINK-11123 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59949,STARLINK-11138 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59950,STARLINK-11130 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59951,STARLINK-11126 [DTC],US,PAYLOAD,192.5,53.13,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
59952,STARLINK-11124 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59953,STARLINK-11143 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59954,STARLINK-11133 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59955,STARLINK-11144 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59956,STARLINK-11134 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59957,STARLINK-11142 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
59958,STARLINK-31995,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
59959,STARLINK-31989,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
59960,STARLINK-31856,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
59961,STARLINK-31993,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
59962,STARLINK-31980,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
59963,STARLINK-31991,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
59964,STARLINK-31979,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
59965,PREFIRE-1,US,PAYLOAD,505.5,97.5,LEO,80.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_14,False,0,MEDIUM,14.0
59968,STARLINER CFT-1,US,PAYLOAD,416.5,51.64,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60012,OBJECT A,PRC,PAYLOAD,522.5,97.58,LEO,84.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_15,False,0,MEDIUM,15.0
60013,OBJECT B,PRC,PAYLOAD,514.0,97.58,LEO,80.2,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_14,False,0,MEDIUM,14.0
60014,OBJECT C,PRC,PAYLOAD,576.0,97.57,LEO,84.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_21,False,0,MEDIUM,21.0
60016,STARLINK-31978,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60017,STARLINK-31987,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60018,STARLINK-31984,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60019,STARLINK-31986,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60020,STARLINK-31883,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60021,STARLINK-31967,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60022,STARLINK-31982,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60023,STARLINK-31992,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60024,STARLINK-31990,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60025,STARLINK-31864,US,PAYLOAD,454.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60026,STARLINK-31939,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60027,STARLINK-32012,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60028,STARLINK-32008,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60029,STARLINK-32006,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60030,STARLINK-32011,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60031,STARLINK-31878,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60032,STARLINK-32017,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60033,STARLINK-31998,US,PAYLOAD,227.5,53.16,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
60034,STARLINK-32005,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60035,STARLINK-31981,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60036,STARLINK-31985,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60037,STARLINK-31918,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60038,STARLINK-11129 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60039,STARLINK-11140 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60040,STARLINK-11122 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60041,STARLINK-11149 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60042,STARLINK-11120 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60043,STARLINK-11086 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60044,STARLINK-11148 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60045,STARLINK-11116 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60046,STARLINK-11155 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60047,STARLINK-11163 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60048,STARLINK-11135 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60049,STARLINK-11151 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60050,STARLINK-11137 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60051,STARLINK-31811,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60052,STARLINK-31775,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60053,STARLINK-31793,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60054,STARLINK-31735,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60055,STARLINK-31788,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60056,STARLINK-31825,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60057,STARLINK-31437,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60059,STARLINK-11181 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60060,STARLINK-11176 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60061,STARLINK-11167 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60062,STARLINK-11166 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60063,STARLINK-11165 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60064,STARLINK-11169 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60065,STARLINK-11102 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60066,STARLINK-11141 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60067,STARLINK-11153 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60068,STARLINK-11170 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60069,STARLINK-11171 [DTC],US,PAYLOAD,360.0,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60070,STARLINK-11186 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60071,STARLINK-11184 [DTC],US,PAYLOAD,359.5,53.16,LEO,65.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
60077,STARLINK-32032,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60079,KINEIS-1B,FR,PAYLOAD,629.5,98.01,LEO,87.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_20,False,0,MEDIUM,20.0
60081,KINEIS-1C,FR,PAYLOAD,629.5,98.01,LEO,87.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_20,False,0,MEDIUM,20.0
60082,KINEIS-1D,FR,PAYLOAD,642.5,98.01,LEO,85.1,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_21,False,0,MEDIUM,21.0
60083,KINEIS-1E,FR,PAYLOAD,629.5,98.01,LEO,87.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_20,False,0,MEDIUM,20.0
60084,KINEIS-1A,FR,PAYLOAD,629.5,98.01,LEO,87.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_20,False,0,MEDIUM,20.0
60088,CATCH-1,PRC,PAYLOAD,618.0,29.0,LEO,62.4,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60089,SVOM,PRC,PAYLOAD,621.5,29.0,LEO,45.3,0.0016650980625,0.167%,1,0,0,1,1,379.0,379,0.0001459812,0.0146%,1.0,LIMITED,CDM_ACTUAL,True,32,,
60091,STARLINK-31441,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60092,STARLINK-32044,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60093,STARLINK-31239,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60094,STARLINK-32007,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60095,STARLINK-32028,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60096,STARLINK-32016,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60097,STARLINK-32003,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60098,STARLINK-32026,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60099,STARLINK-31732,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60100,STARLINK-31996,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60101,STARLINK-31999,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60102,STARLINK-31954,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60103,STARLINK-32013,US,PAYLOAD,475.0,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
60104,STARLINK-32009,US,PAYLOAD,475.5,53.16,LEO,54.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_2,False,0,LOW,2.0
