NORAD_CAT_ID,OBJECT_NAME,OWNER,OBJECT_TYPE,OPS_STATUS_CODE,LAUNCH_DATE,LAUNCH_SITE,LAUNCH_YEAR,PERIOD,INCLINATION,APOGEE,PERIGEE,ALTITUDE_MEAN_KM,ORBIT_CLASS
59673,STARLINK-31871,US,PAYLOAD,+,2024-05-06,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
59674,STARLINK-31875,US,PAYLOAD,+,2024-05-06,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
59675,STARLINK-31877,US,PAYLOAD,+,2024-05-06,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59676,STARLINK-31884,US,PAYLOAD,+,2024-05-06,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59677,HAIWANGXING 01 (NEPTUNE),PRC,PAYLOAD,D,2024-05-07,TAISC,2024,87.51,97.33,159.0,144.0,151.5,LEO
59678,OBJECT B,PRC,PAYLOAD,+,2024-05-07,TAISC,2024,92.85,97.36,419.0,409.0,414.0,LEO
59679,OBJECT C,PRC,PAYLOAD,+,2024-05-07,TAISC,2024,94.25,97.36,502.0,462.0,482.0,LEO
59680,OBJECT D,PRC,PAYLOAD,+,2024-05-07,TAISC,2024,94.21,97.35,491.0,470.0,480.5,LEO
59682,STARLINK-32108,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59683,STARLINK-32080,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,485.0,481.0,483.0,LEO
59684,STARLINK-32091,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59685,STARLINK-32085,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59686,STARLINK-32100,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59687,STARLINK-32089,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59688,STARLINK-32103,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59689,STARLINK-32105,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,485.0,482.0,483.5,LEO
59690,STARLINK-32106,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59691,STARLINK-32090,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59692,STARLINK-32095,US,PAYLOAD,D,2024-05-08,AFETR,2024,88.58,42.97,211.0,198.0,204.5,LEO
59693,STARLINK-32088,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59694,STARLINK-32107,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59695,STARLINK-32104,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
59696,STARLINK-32094,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59697,STARLINK-32099,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59698,STARLINK-32096,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.01,484.0,483.0,483.5,LEO
59699,STARLINK-32102,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,486.0,480.0,483.0,LEO
59700,STARLINK-32092,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59701,STARLINK-32093,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
59702,STARLINK-32087,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59703,STARLINK-32086,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
59704,STARLINK-32098,US,PAYLOAD,+,2024-05-08,AFETR,2024,94.27,43.0,485.0,482.0,483.5,LEO
59708,STARLINK-11107 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,360.0,359.0,359.5,LEO
59709,STARLINK-11088 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,360.0,359.0,359.5,LEO
59710,STARLINK-11092 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,360.0,360.0,360.0,LEO
59711,STARLINK-11082 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,360.0,359.0,359.5,LEO
59712,STARLINK-11108 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,360.0,359.0,359.5,LEO
59713,STARLINK-11100 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,360.0,359.0,359.5,LEO
59714,STARLINK-11094 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,360.0,359.0,359.5,LEO
59715,STARLINK-11101 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,361.0,359.0,360.0,LEO
59716,STARLINK-11099 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,360.0,359.0,359.5,LEO
59717,STARLINK-11084 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,360.0,359.0,359.5,LEO
59718,STARLINK-11103 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,360.0,359.0,359.5,LEO
59719,STARLINK-11096 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,360.0,359.0,359.5,LEO
59720,STARLINK-11095 [DTC],US,PAYLOAD,+,2024-05-10,AFWTR,2024,91.74,53.16,361.0,359.0,360.0,LEO
59721,STARLINK-31834,US,PAYLOAD,+,2024-05-10,AFWTR,2024,94.11,53.16,476.0,475.0,475.5,LEO
59722,STARLINK-31843,US,PAYLOAD,+,2024-05-10,AFWTR,2024,94.11,53.16,476.0,475.0,475.5,LEO
59723,STARLINK-31766,US,PAYLOAD,+,2024-05-10,AFWTR,2024,94.11,53.16,476.0,474.0,475.0,LEO
59724,STARLINK-31836,US,PAYLOAD,+,2024-05-10,AFWTR,2024,94.11,53.16,476.0,474.0,475.0,LEO
59725,STARLINK-31820,US,PAYLOAD,+,2024-05-10,AFWTR,2024,94.11,53.16,476.0,474.0,475.0,LEO
59726,STARLINK-31642,US,PAYLOAD,+,2024-05-10,AFWTR,2024,94.11,53.16,477.0,474.0,475.5,LEO
59727,STARLINK-31827,US,PAYLOAD,+,2024-05-10,AFWTR,2024,94.11,53.16,476.0,474.0,475.0,LEO
59728,SHIYAN-23 (SY-23),PRC,PAYLOAD,+,2024-05-11,JSC,2024,96.86,97.77,610.0,607.0,608.5,LEO
59730,STARLINK-31472,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.21,43.01,481.0,479.0,480.0,LEO
59731,STARLINK-31817,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59732,STARLINK-31841,US,PAYLOAD,P,2024-05-13,AFETR,2024,92.91,43.0,431.0,403.0,417.0,LEO
59733,STARLINK-31833,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59734,STARLINK-31849,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.01,484.0,482.0,483.0,LEO
59735,STARLINK-31661,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59736,STARLINK-31707,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.01,484.0,482.0,483.0,LEO
59737,STARLINK-31821,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59738,STARLINK-31819,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59739,STARLINK-31726,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.26,43.0,484.0,482.0,483.0,LEO
59740,STARLINK-31759,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.01,485.0,481.0,483.0,LEO
59741,STARLINK-31818,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59742,STARLINK-31816,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59743,STARLINK-31809,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59744,STARLINK-31779,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59745,STARLINK-31805,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.01,485.0,482.0,483.5,LEO
59746,STARLINK-31681,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.01,484.0,482.0,483.0,LEO
59747,STARLINK-31636,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.01,484.0,482.0,483.0,LEO
59748,STARLINK-31640,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,483.0,483.0,483.0,LEO
59749,STARLINK-31677,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59750,STARLINK-31783,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59751,STARLINK-31808,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59752,STARLINK-31822,US,PAYLOAD,+,2024-05-13,AFETR,2024,94.27,43.0,485.0,482.0,483.5,LEO
59753,STARLINK-11125 [DTC],US,PAYLOAD,D,2024-05-14,AFWTR,2024,88.51,53.13,208.0,194.0,201.0,LEO
59754,STARLINK-11118 [DTC],US,PAYLOAD,+,2024-05-14,AFWTR,2024,91.74,53.16,361.0,358.0,359.5,LEO
59755,STARLINK-11132 [DTC],US,PAYLOAD,+,2024-05-14,AFWTR,2024,91.74,53.16,361.0,359.0,360.0,LEO
59756,STARLINK-11131 [DTC],US,PAYLOAD,+,2024-05-14,AFWTR,2024,91.74,53.16,360.0,359.0,359.5,LEO
59757,STARLINK-11114 [DTC],US,PAYLOAD,+,2024-05-14,AFWTR,2024,91.74,53.16,361.0,359.0,360.0,LEO
59758,STARLINK-11105 [DTC],US,PAYLOAD,+,2024-05-14,AFWTR,2024,91.74,53.16,360.0,359.0,359.5,LEO
59759,STARLINK-11097 [DTC],US,PAYLOAD,+,2024-05-14,AFWTR,2024,91.74,53.16,361.0,359.0,360.0,LEO
59760,STARLINK-11098 [DTC],US,PAYLOAD,+,2024-05-14,AFWTR,2024,91.74,53.16,361.0,359.0,360.0,LEO
59761,STARLINK-11117 [DTC],US,PAYLOAD,+,2024-05-14,AFWTR,2024,91.74,53.16,361.0,359.0,360.0,LEO
59762,STARLINK-11110 [DTC],US,PAYLOAD,+,2024-05-14,AFWTR,2024,91.74,53.16,361.0,359.0,360.0,LEO
59763,STARLINK-11104 [DTC],US,PAYLOAD,+,2024-05-14,AFWTR,2024,91.74,53.16,361.0,359.0,360.0,LEO
59764,STARLINK-11111 [DTC],US,PAYLOAD,+,2024-05-14,AFWTR,2024,91.74,53.16,361.0,359.0,360.0,LEO
59765,STARLINK-11106 [DTC],US,PAYLOAD,+,2024-05-14,AFWTR,2024,91.74,53.16,361.0,359.0,360.0,LEO
59766,STARLINK-31739,US,PAYLOAD,+,2024-05-14,AFWTR,2024,94.11,53.16,476.0,474.0,475.0,LEO
59767,STARLINK-31828,US,PAYLOAD,+,2024-05-14,AFWTR,2024,94.11,53.16,476.0,475.0,475.5,LEO
59768,STARLINK-31826,US,PAYLOAD,+,2024-05-14,AFWTR,2024,94.11,53.16,476.0,475.0,475.5,LEO
59769,STARLINK-31830,US,PAYLOAD,+,2024-05-14,AFWTR,2024,94.11,53.16,476.0,474.0,475.0,LEO
59770,STARLINK-31829,US,PAYLOAD,+,2024-05-14,AFWTR,2024,94.11,53.16,476.0,474.0,475.0,LEO
59771,STARLINK-31786,US,PAYLOAD,+,2024-05-14,AFWTR,2024,94.11,53.16,476.0,475.0,475.5,LEO
59772,STARLINK-31835,US,PAYLOAD,+,2024-05-14,AFWTR,2024,94.11,53.16,476.0,474.0,475.0,LEO
59773,COSMOS 2576,CIS,PAYLOAD,+,2024-05-16,PLMSC,2024,94.34,97.42,495.0,478.0,486.5,LEO
59774,OBJECT B,CIS,PAYLOAD,+,2024-05-16,PLMSC,2024,94.61,97.62,507.0,492.0,499.5,LEO
59775,OBJECT C,CIS,PAYLOAD,+,2024-05-16,PLMSC,2024,94.58,97.64,505.0,491.0,498.0,LEO
59776,OBJECT D,CIS,PAYLOAD,+,2024-05-16,PLMSC,2024,94.38,97.63,495.0,483.0,489.0,LEO
59777,OBJECT E,CIS,PAYLOAD,+,2024-05-16,PLMSC,2024,94.39,97.63,495.0,483.0,489.0,LEO
59778,OBJECT F,CIS,PAYLOAD,+,2024-05-16,PLMSC,2024,94.36,97.63,494.0,481.0,487.5,LEO
59779,OBJECT G,CIS,PAYLOAD,+,2024-05-16,PLMSC,2024,100.58,98.65,794.0,778.0,786.0,LEO
59780,OBJECT H,CIS,PAYLOAD,+,2024-05-16,PLMSC,2024,100.58,98.65,794.0,778.0,786.0,LEO
59781,OBJECT J,CIS,PAYLOAD,+,2024-05-16,PLMSC,2024,100.58,98.65,794.0,778.0,786.0,LEO
59782,STARLINK-31363,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,483.0,483.0,483.0,LEO
59783,STARLINK-31868,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,485.0,482.0,483.5,LEO
59784,STARLINK-31848,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
59785,STARLINK-31890,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59786,STARLINK-31862,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,483.0,483.0,483.0,LEO
59787,STARLINK-31870,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59788,STARLINK-31888,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59789,STARLINK-31863,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59790,STARLINK-31873,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.01,484.0,482.0,483.0,LEO
59791,STARLINK-31865,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59792,STARLINK-31893,US,PAYLOAD,D,2024-05-18,AFETR,2024,88.89,42.98,227.0,213.0,220.0,LEO
59793,STARLINK-31901,US,PAYLOAD,D,2024-05-18,AFETR,2024,88.97,42.98,228.0,220.0,224.0,LEO
59794,STARLINK-31823,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,483.0,483.0,483.0,LEO
59795,STARLINK-31916,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59796,STARLINK-31915,US,PAYLOAD,D,2024-05-18,AFETR,2024,88.11,42.99,185.0,177.0,181.0,LEO
59797,STARLINK-31907,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59798,STARLINK-31687,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59799,STARLINK-31810,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59800,STARLINK-31812,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59801,STARLINK-31815,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59802,STARLINK-31814,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.01,484.0,482.0,483.0,LEO
59803,STARLINK-31794,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,486.0,480.0,483.0,LEO
59804,STARLINK-31824,US,PAYLOAD,+,2024-05-18,AFETR,2024,94.27,43.0,483.0,483.0,483.0,LEO
59805,OBJECT A,PRC,PAYLOAD,+,2024-05-20,TAISC,2024,94.94,97.42,525.0,507.0,516.0,LEO
59806,OBJECT B,PRC,PAYLOAD,+,2024-05-20,TAISC,2024,94.92,97.42,529.0,500.0,514.5,LEO
59807,OBJECT C,PRC,PAYLOAD,+,2024-05-20,TAISC,2024,94.94,97.42,524.0,507.0,515.5,LEO
59808,OBJECT D,PRC,PAYLOAD,+,2024-05-20,TAISC,2024,94.94,97.42,523.0,508.0,515.5,LEO
59809,OBJECT K,CIS,PAYLOAD,+,2024-05-16,PLMSC,2024,94.39,97.63,495.0,483.0,489.0,LEO
59810,OBJECT A,PRC,PAYLOAD,+,2024-05-21,JSC,2024,95.28,97.56,534.0,530.0,532.0,LEO
59811,OBJECT B,PRC,PAYLOAD,D,2024-05-21,JSC,2024,88.05,97.55,185.0,170.0,177.5,LEO
59812,OBJECT C,PRC,PAYLOAD,+,2024-05-21,JSC,2024,93.54,97.56,451.0,444.0,447.5,LEO
59813,OBJECT D,PRC,PAYLOAD,+,2024-05-21,JSC,2024,93.17,97.56,433.0,427.0,430.0,LEO
59814,USA 354,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59815,USA 355,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59816,USA 356,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59817,USA 357,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59818,USA 358,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59819,USA 359,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59820,USA 360,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59821,USA 361,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59822,USA 362,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59823,USA 363,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59824,USA 364,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59825,USA 365,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59826,USA 366,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59827,USA 367,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59828,USA 368,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59829,USA 369,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59830,USA 370,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59831,USA 371,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59832,USA 372,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59833,USA 373,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59834,USA 374,US,PAYLOAD,+,2024-05-22,AFWTR,2024,96.21,70.0,579.0,575.0,577.0,LEO
59835,STARLINK-31947,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59836,STARLINK-31929,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
59837,STARLINK-31927,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
59838,STARLINK-31855,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.26,43.0,485.0,481.0,483.0,LEO
59839,STARLINK-31887,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,483.0,483.0,483.0,LEO
59840,STARLINK-31925,US,PAYLOAD,+,2024-05-23,AFETR,2024,93.94,43.01,471.0,463.0,467.0,LEO
59841,STARLINK-31852,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59842,STARLINK-31906,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59843,STARLINK-31857,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59844,STARLINK-31851,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59845,STARLINK-31903,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,483.0,483.0,483.0,LEO
59846,STARLINK-31922,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59847,STARLINK-31889,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59848,STARLINK-31859,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59849,STARLINK-31895,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,485.0,482.0,483.5,LEO
59850,STARLINK-31899,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59851,STARLINK-31896,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59852,STARLINK-31897,US,PAYLOAD,P,2024-05-23,AFETR,2024,91.68,42.99,374.0,340.0,357.0,LEO
59853,STARLINK-31892,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59854,STARLINK-31891,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,483.0,483.0,483.0,LEO
59855,STARLINK-31882,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
59856,STARLINK-31691,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59857,STARLINK-31569,US,PAYLOAD,+,2024-05-23,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59858,STARLINK-31654,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59859,STARLINK-31442,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
59860,STARLINK-31651,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.26,43.0,484.0,482.0,483.0,LEO
59861,STARLINK-31703,US,PAYLOAD,D,2024-05-24,AFETR,2024,88.68,42.98,221.0,197.0,209.0,LEO
59862,STARLINK-31584,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59863,STARLINK-31950,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59864,STARLINK-31931,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,483.0,483.0,483.0,LEO
59865,STARLINK-31938,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.01,487.0,479.0,483.0,LEO
59866,STARLINK-31941,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59867,STARLINK-31952,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59868,STARLINK-31921,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
59869,STARLINK-31760,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.01,485.0,482.0,483.5,LEO
59870,STARLINK-31945,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59871,STARLINK-31937,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,42.99,483.0,483.0,483.0,LEO
59872,STARLINK-31944,US,PAYLOAD,D,2024-05-24,AFETR,2024,90.15,42.99,286.0,278.0,282.0,LEO
59873,STARLINK-31940,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59874,STARLINK-31933,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59875,STARLINK-31936,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59876,STARLINK-31935,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59877,STARLINK-31934,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,485.0,481.0,483.0,LEO
59878,STARLINK-31943,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.01,486.0,481.0,483.5,LEO
59879,STARLINK-31926,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59880,STARLINK-31919,US,PAYLOAD,+,2024-05-24,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59881,PREFIRE-2,US,PAYLOAD,+,2024-05-25,RLLB,2024,94.83,97.44,520.0,501.0,510.5,LEO
59885,STARLINK-31974,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59886,STARLINK-31975,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.27,43.0,483.0,483.0,483.0,LEO
59887,STARLINK-31976,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.27,43.01,485.0,482.0,483.5,LEO
59888,STARLINK-31965,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.26,43.01,485.0,481.0,483.0,LEO
59889,STARLINK-31969,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59890,STARLINK-31951,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59891,STARLINK-31949,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59892,STARLINK-31977,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59893,STARLINK-31963,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.26,43.0,483.0,482.0,482.5,LEO
59894,STARLINK-31961,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.27,43.01,485.0,481.0,483.0,LEO
59895,STARLINK-31964,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.27,43.0,484.0,482.0,483.0,LEO
59896,STARLINK-31905,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
59897,STARLINK-31928,US,PAYLOAD,+,2024-05-28,AFETR,2024,94.27,43.0,484.0,483.0,483.5,LEO
