Mission name,Organisation,Nation,Type (U/mass),Launch date,Status,Mission description,Photo
Mission name,Organisation,Nation,Type (U/mass),Launch date,Status,Mission description,Photo
"Jinta (Taikong Science, Hong Kong Knowledge, Ai Taikong Kexue, “love space science”)",Hunan Hangsheng Satellite Technology,China,4U,2023-04-02,"Reentered, Operational","Payloads include cameras, propulsion and on-orbit wireless charging demonstration.",
BRO-9 (Breizh Reconnaissance Orbiter),Unseenlabs,France,6U,2023-04-15,Operational,Spectrum monitoring service. Maritime surveillance. Electromagnetic intelligence service.,
Brokkr-1 (ORBASTRO-AF-1),Astro Forge,US,6U,2023-04-15,Was operational,Test technology to extract metals from asteroid materials.,
CIRBE (Colorado Inner Radiation Belt Experiment),University of Colorado Boulder,US,3U,2023-04-15,"Reentered, Operational",Understand the formation of the inner belt electrons.,
Connecta T2.1,Plan-S,Turkey,6U,2023-04-15,Operational,Connecta T2.1 is to implement its innovative Earth observation missions with high-resolution multispectral cameras and IoT connectivity.,
"DEWA-SAT 2 (Space-D DEWA 6U, DEWASAT-2)",Dubai Electricity and Water Authority (DEWA),United Arab Emirates,6U,2023-04-15,"Reentered, Operational",Earth Observation (EO) payload .,
DISCO-1 (Danish Student CubeSat Program),Aarhus University,Denmark,1U,2023-04-15,"Reentered, Operational",Flying student experiments for in-orbit testing.,
"ELO 3 (ELO-3, Eutelsat LEO for Objects)",Eutelsat,US,6U,2023-04-15,"Reentered, Operational, ?",Narrowband system to evaluate the pros and cons of IoT constellation.,
"EPICHyper-1 (Wyvern-1, Dragonette-001, AAC-HSI-SAT1)",AAC Clyde Space,UK,6U,2023-04-15,Operational,AAC Clyde Space is building Wyvern’s first three satellites,
FACSAT-2 (FACSAT CHIRIBIQUETE),Colombian Air Force,Colombia,6U,2023-04-15,Operational,Demonstrator for low inclination constellation for the Colombian Air Force.,
"INSPIRE-Sat 7 (INSPIRE-Sat-7, InspireSat 7)",University of Versailles Saint-Quentin-en-Yvelines (UVSQ),France,2U,2023-04-15,"Reentered, Operational",Educational mission with ionospheric sensors and radio amateur mission.,
IRIS-C,National Cheng Kung University,Taiwan,3U,2023-04-15,"Reentered, Operational",Educational mission with star tracker and S-band radio.,
It’s About Time (TrustPoint-1),TrustPoint,US,3U,2023-04-15,"Unknown, ?","First commercially funded, purpose-built PNT microsatellite.",
Kepler-20,Kepler Communications,Canada,6U,2023-04-15,Operational,Commercial constellation for IoT/M2M and wideband communications.,
Kepler-21,Kepler Communications,Canada,6U,2023-04-15,Operational,Commercial constellation for IoT/M2M and wideband communications.,
KILICSAT (KILIÇSAT),GUMUSH,Turkey,3U,2023-04-15,"Reentered, Operational",Collecting Ship`s AIS message and demonstrate LNA Module.,
Lemur-2 163 ONREFLECTION (KAUST),King Abdullah University of Science and Technology (KAUST),Saudi Arabia,6U,2023-04-15,"Reentered, Operational","Collect high-quality and high-resolution data across global terrestrial, coastal and ocean ecosystems and to help observe and characterize natural resources.",
Lemur-2 164 ROMEO-N-LEO (LMR2394 / FM170),Spire,US,3U,2023-04-15,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
"Lemur-2 165 SPACEGUS, (Adler-2, GAPMAP, GAPMAP-0, LMR2372, FM171)",Austrian Space Forum (OeWF),Austria,6U,2023-04-15,"Reentered, Operational",Provide insights into space debris in low Earth orbit (LEO) and expand novel atmospheric sensing capabilities to study clouds and aerosols in the atmosphere.,
LLITED A (Low-Latitude Ionosphere/Thermosphere Enhancement in Density),Aerospace Corporation,US,1.5U,2023-04-15,"Reentered, Operational",Provide related to the Equatorial Ionization Anomaly (EIA) and the Equatorial Temperature and Wind Anomaly (ETWA).,
LLITED B (Low-Latitude Ionosphere/Thermosphere Enhancement in Density),Aerospace Corporation,US,1.5U,2023-04-15,"Reentered, Operational",Provide measurements related to the Equatorial Ionization Anomaly (EIA) and the Equatorial Temperature and Wind Anomaly (ETWA).,
LS2f (LS3C),Lacuna Space,UK,3U,2023-04-15,"Reentered, Operational","Features Lacuna Space’s payload technology utilising LoRaWAN® wireless technology to provide long-range, low-power connectivity for IoT devices around the world.",
"Platform-3 (Sateliot-0, Sateliot_0, GroundBreaker)",EnduroSat,Bulgaria,6U,2023-04-15,"Operational, ?",Technology demonstrations and commercial payloads.,
"Pleiades - Sapling Giganteum (Sapling-2, Sapling2)",Stanford University,US,1U,2023-04-15,"Reentered, Was operational","Demonstrate CubeSat bus, intersatellite links and perform radio amateur mission.",
"Pleiades Yearling 2.0 (Pleiades - Squared, PROVES Yearling 2, Pleiades Yearling)",Cal Poly Pomona (Bronco Space),US,1U,2023-04-15,"Reentered, Was operational",Fly CubeSat bus and expand on the Pleiades cluster.,
REVELA,ARCA Dynamics,US,3U,2023-04-15,"Reentered, Was operational, ?",Demonstrate cutting-edge image processing algorithms.,
RoseyCubesat-1,Orbital Solutions Monaco,Monaco,1U,2023-04-15,"Reentered, Operational",Educational mission with a camera and amateur radio activities.,
SSS-2B,TUBITAK-UZAY (TÜBİTAK Space Technologies Research Institute),Turkey,3U,2023-04-15,Operational,Educational training and capacity building in space technology development.,
TAIFA-1,SayariLabs,Kenya,3U,2023-04-15,"No signal, ?",First Kenyan 3U software-defined NanoSat with imager payload.,
VCUB1,Visiona Tecnologia Espacial,Brazil,6U,2023-04-15,"Reentered, Operational",Demonstrate Visiona's ability to design high-performance space systems.,
VIREO (Virtual Intelligence Realization for Earth Observatory),C3S,Hungary,3U,2023-04-15,"Reentered, Operational","Collaborative project between C3S and AIMotive a leading provider of camera-first, AI powered, Level 5 autonomous driving technology.",
Lumelite-4,Agency for Science Technology and Research (A*STAR),Singapore,12U,2023-04-22,Operational,On-orbit demonstration of a space-based VHF Data Exchange System (VDES) for maritime users.,
"GS-1 (G-Space 1, Gravity Space 1, Nusantara H-1A, OrbitGuard1, Orbit Guard #1)",Gravity Space,US,16U,2023-05-01,Operational,Multiple hosted payloads destined for GEO orbit.,
"TROPICS 5 (TROPICS-05, TROPICS SV05, The Time-Resolved Observations of Precipitation structure and storm Intensity with a Constellation of Smallsats)",MIT (Massachusetts Institute of Technology),US,3U,2023-05-08,Operational,Provide rapid-refresh microwave measurements over the tropics for weather prediction.,
"TROPICS 6 (TROPICS-06, TROPICS SV06, The Time-Resolved Observations of Precipitation structure and storm Intensity with a Constellation of Smallsats)",MIT (Massachusetts Institute of Technology),US,3U,2023-05-08,Operational,Provide rapid-refresh microwave measurements over the tropics for weather prediction.,
Dalian-1 Lianli (Dalian-1/Lianli),Dalian University of Technology,China,12U,2023-05-10,"Reentered, Operational","Verify high-resolution remote sensing imaging, domestic high-reliability OpenHarmony operating system, advanced satellite components and 3D printing technology.",
"Parus-MGTU (Parus-MSTU, RS2S)",Bauman Moscow State Technical University,Russia,1U,2023-05-24,"Reentered, Operational",Test a deployment mechanism for an experimental solar sail.,
JLC-101-v1-2 (JAC),Justec,South Korea,3U,2023-05-25,No signal,Earth-observation technology demonstration.,
"KASI Sat A (SNIPE 1, Small scale magNetospheric and Ionospheric Plasma Experiment)",Korea Astronomy and Space Science Institute (KASI),South Korea,6U,2023-05-25,Semi-operational,Identifying temporal and spatial variation of small scale plasma structures in Ionosphere and Magnetosphere.,
"KASI Sat B (SNIPE 2, Small scale magNetospheric and Ionospheric Plasma Experiment)",Korea Astronomy and Space Science Institute (KASI),South Korea,6U,2023-05-25,Operational,Identifying temporal and spatial variation of small scale plasma structures in Ionosphere and Magnetosphere.,
"KASI Sat C (SNIPE 3, Small scale magNetospheric and Ionospheric Plasma Experiment)",Korea Astronomy and Space Science Institute (KASI),South Korea,6U,2023-05-25,"Deployment failure, On spacecraft",Identifying temporal and spatial variation of small scale plasma structures in Ionosphere and Magnetosphere.,
"KASI Sat D (SNIPE 4, Small scale magNetospheric and Ionospheric Plasma Experiment)",Korea Astronomy and Space Science Institute (KASI),South Korea,6U,2023-05-25,Operational,Identifying temporal and spatial variation of small scale plasma structures in Ionosphere and Magnetosphere.,
KSAT3U,Kairo Space,South Korea,3U,2023-05-25,Operational,Earth observation and weather monitoring cubesat.,
Lumir-T1,Lumir,South Korea,6U,2023-05-25,Operational,Cosmic radiation monitoring cubesat.,
"TROPICS 3 (TROPICS-03, TROPICS SV03, The Time-Resolved Observations of Precipitation structure and storm Intensity with a Constellation of Smallsats)",MIT (Massachusetts Institute of Technology),US,3U,2023-05-26,Operational,Provide rapid-refresh microwave measurements over the tropics for weather prediction.,
"TROPICS 7 (TROPICS-07, TROPICS SV07, The Time-Resolved Observations of Precipitation structure and storm Intensity with a Constellation of Smallsats)",MIT (Massachusetts Institute of Technology),US,3U,2023-05-26,Operational,Provide rapid-refresh microwave measurements over the tropics for weather prediction.,
ESSENCE (Educational Space Science and Engineering CubeSat Experiment),York University,Canada,3U,2023-06-05,"Reentered, No signal",Test a Canadian-developed wide-angle camera to observe snow and ice coverage in Northern Canada.,
"Iris (Manitoba SAT-1, ManitobaSat-1, MBCubeSat-1)",University of Manitoba,Canada,3U,2023-06-05,"Reentered, No signal",Study how space conditions affect the composition of asteroids and the Moon.,
Maya-5,STeP UP University of the Philippines,Philippines,1U,2023-06-05,"Reentered, Semi-operational, ?","Philippines second set of nanosatellites developed in-country, with an aim to slowly transition to completely developing the nanosatellites locally.",
Maya-6,STeP UP University of the Philippines,Philippines,1U,2023-06-05,"Reentered, Semi-operational, ?","Philippines second set of nanosatellites developed in-country, with an aim to slowly transition to completely developing the nanosatellites locally.",
Moonlighter,Aerospace Corporation,US,3U,2023-06-05,"Reentered, Operational",Provide the national security space community with the ability to test and learn in realtime in orbit.,
RADSAT-SK (IDRSat),University of Saskatchewan,Canada,2U,2023-06-05,"Reentered, No signal","Study how materials degrade in space by studying material changes in colour, texture, brittleness, and electrical conductivity.",
"SC-ODIN (Aleksandr III, Space Concordia's Orbital Dust Imaging Nanosat)",Concordia University,Canada,3U,2023-06-05,"Reentered, No signal",Test an imaging instrument to collect data on dust measurements and study the effect of climate change in the Kluane Lake region.,
Ukpik-1 (Western University – Nunavut Arctic College CubeSat Project),University of Western Ontario,Canada,2U,2023-06-05,"Reentered, No signal",Educational mission to flight-test a novel imaging system to provide virtual reality-ready images.,
CXPD (Cosmic X-ray Polarization Detection),Guangxi University,China,1U,2023-06-07,Operational,Test the low energy polarization detector prototype for the POLAR-2 gamma ray polarimeter.,
Ayris 1 (AYRIS-1),?,Israel,6U,2023-06-12,Operational,Two 6U nanosatellites for a technology demonstration mission.,
Ayris 2 (AYRIS-2),?,Israel,6U,2023-06-12,Operational,Two 6U nanosatellites for a technology demonstration mission.,
Delta (All-Delta),Aurora Insight,US,6U,2023-06-12,Operational,Take trillions of measurements to produce valuable information on RF spectrum and the networks that rely on it.,
EIVE (Exploratory In-Orbit Verification of an E / W Band Satellite Communication Link),University of Stuttgart,Germany,6U,2023-06-12,"Reentered, Operational",Demonstrate radio link in the E-band at 71 - 76 GHz between a satellite and a ground station.,
"ELO 4 (ELO-4, Eutelsat LEO for Objects)",Eutelsat,US,6U,2023-06-12,"Reentered, Operational, ?",Narrowband system to evaluate the pros and cons of IoT constellation.,
"EPICHyper-2 (Wyvern-2, Dragonette-002, AAC-HSI-SAT2)",AAC Clyde Space,UK,6U,2023-06-12,Operational,AAC Clyde Space is building Wyvern’s first three satellites,
FOSSASat FEROX 1 (FOSSASAT2E14),Fossa Systems,Spain,FEROX (1/4Ux3Ux2U),2023-06-12,"Reentered, Operational",Offers global low-power Internet of Things (IoT) connectivity and in-space services through its satellite constellation,
FOSSASat FEROX 2 (FOSSASAT2E15),Fossa Systems,Spain,FEROX (1/4Ux3Ux2U),2023-06-12,"Reentered, Operational",Offers global low-power Internet of Things (IoT) connectivity and in-space services through its satellite constellation,
FOSSASat FEROX 3 (FOSSASAT2E16),Fossa Systems,Spain,FEROX (1/4Ux3Ux2U),2023-06-12,"Reentered, Operational",Offers global low-power Internet of Things (IoT) connectivity and in-space services through its satellite constellation,
"FOSSASat FEROX 4 (Platzi-Sat1, FOSSASAT2E17)",Fossa Systems,Spain,FEROX (1/4Ux3Ux2U),2023-06-12,"Reentered, Operational",Offers global low-power Internet of Things (IoT) connectivity and in-space services through its satellite constellation,
GEISAT Precursor (GEI-SAT),SATLANTIS,Spain,16U,2023-06-12,Operational,"The satellite is an iSIM-SAT 16U-CubeSat, equipped with an iSIM-90 camera onboard.",
Istanbul,Hello Space,Turkey,PocketQube 1p,2023-06-12,"Reentered, Operational",Fleet of low-cost ‘PocketQube’ satellites to deliver global data services from orbit.,
"Kelpie 2 (Clyde Orbcomm, AAC-AIS-SAT2)",AAC Clyde Space,UK,3U,2023-06-12,Semi-operational,Space-as-a-service model to build and operate spacecraft and sell AIS data exclusively to ORBCOMM.,
Lemur-2 166 Aadam-Aliyah,Spire,US,6U,2023-06-12,Operational,"Constellation for GPS-RO weather data, AIS and ADS-B.",
"Lemur-2 167 Embrionovis (Forest-2, Forest Observation and Recognition Experimental Smallsat Thermal Detector)",OroraTech,Germany,6U,2023-06-12,Operational,Carry OroraTech’s first unique and proprietary thermal-infrared camera and data processing unit.,
Lemur-2 168 Naziyah,Spire,US,6U,2023-06-12,Operational,"Constellation for GPS-RO weather data, AIS and ADS-B.",
MDQSAT-1C,Innova Space,Argentina,0.25U,2023-06-12,"Reentered, Was operational",Tech demo of Innova Space’s new pico-satellite constellation for IoT.,
MDQSAT-1D,Innova Space,Argentina,0.25U,2023-06-12,"Reentered, Was operational",Tech demo of Innova Space’s new pico-satellite constellation for IoT.,
"MISR-A (Modular Intelligence, Surveillance and Reconnaissance, Modular ISR, MISR-A-1)",Space Systems Command,US,6U,2023-06-12,"Reentered, Operational",,
"MISR-D (MISR-B, MISR-B-2, Modular Intelligence, Surveillance and Reconnaissance)",Space Systems Command,US,6U,2023-06-12,"Reentered, Operational",,
MRC-100 (SMOG-2?),Budapest University of Technology and Economics,Hungary,PocketQube 3p,2023-06-12,"Reentered, Operational","MRC-100 is the continuation of SMOG-P, SMOG-1 and ATL-1 spectrum monitoring PocketQube satellites.",
Outpost Mission 1 (Outpost Mission 0),Outpost,US,3U,2023-06-12,"Retired, Operational","Trial the flight software, avionics, power system, and radiofrequency links that could support future reusable satellites.",
